type,cause,year,month,dead
mcd,"D69.6: Thrombocytopenia, unspecified",2011,12,419
mcd,"D69.6: Thrombocytopenia, unspecified",2012,1,391
mcd,"D69.6: Thrombocytopenia, unspecified",2012,2,376
mcd,"D69.6: Thrombocytopenia, unspecified",2012,3,412
mcd,"D69.6: Thrombocytopenia, unspecified",2012,4,371
mcd,"D69.6: Thrombocytopenia, unspecified",2012,5,364
mcd,"D69.6: Thrombocytopenia, unspecified",2012,6,361
mcd,"D69.6: Thrombocytopenia, unspecified",2012,7,404
mcd,"D69.6: Thrombocytopenia, unspecified",2012,8,393
mcd,"D69.6: Thrombocytopenia, unspecified",2012,9,411
mcd,"D69.6: Thrombocytopenia, unspecified",2012,10,409
mcd,"D69.6: Thrombocytopenia, unspecified",2012,11,424
mcd,"D69.6: Thrombocytopenia, unspecified",2012,12,430
mcd,"D69.6: Thrombocytopenia, unspecified",2013,1,476
mcd,"D69.6: Thrombocytopenia, unspecified",2013,2,434
mcd,"D69.6: Thrombocytopenia, unspecified",2013,3,421
mcd,"D69.6: Thrombocytopenia, unspecified",2013,4,414
mcd,"D69.6: Thrombocytopenia, unspecified",2013,5,370
mcd,"D69.6: Thrombocytopenia, unspecified",2013,6,406
mcd,"D69.6: Thrombocytopenia, unspecified",2013,7,366
mcd,"D69.6: Thrombocytopenia, unspecified",2013,8,387
mcd,"D69.6: Thrombocytopenia, unspecified",2013,9,338
mcd,"D69.6: Thrombocytopenia, unspecified",2013,10,392
mcd,"D69.6: Thrombocytopenia, unspecified",2013,11,401
mcd,"D69.6: Thrombocytopenia, unspecified",2013,12,436
mcd,"D69.6: Thrombocytopenia, unspecified",2014,1,440
mcd,"D69.6: Thrombocytopenia, unspecified",2014,2,397
mcd,"D69.6: Thrombocytopenia, unspecified",2014,3,438
mcd,"D69.6: Thrombocytopenia, unspecified",2014,4,378
mcd,"D69.6: Thrombocytopenia, unspecified",2014,5,398
mcd,"D69.6: Thrombocytopenia, unspecified",2014,6,379
mcd,"D69.6: Thrombocytopenia, unspecified",2014,7,388
mcd,"D69.6: Thrombocytopenia, unspecified",2014,8,370
mcd,"D69.6: Thrombocytopenia, unspecified",2014,9,379
mcd,"D69.6: Thrombocytopenia, unspecified",2014,10,426
mcd,"D69.6: Thrombocytopenia, unspecified",2014,11,390
mcd,"D69.6: Thrombocytopenia, unspecified",2014,12,380
mcd,"D69.6: Thrombocytopenia, unspecified",2015,1,468
mcd,"D69.6: Thrombocytopenia, unspecified",2015,2,401
mcd,"D69.6: Thrombocytopenia, unspecified",2015,3,408
mcd,"D69.6: Thrombocytopenia, unspecified",2015,4,415
mcd,"D69.6: Thrombocytopenia, unspecified",2015,5,375
mcd,"D69.6: Thrombocytopenia, unspecified",2015,6,397
mcd,"D69.6: Thrombocytopenia, unspecified",2015,7,399
mcd,"D69.6: Thrombocytopenia, unspecified",2015,8,425
mcd,"D69.6: Thrombocytopenia, unspecified",2015,9,383
mcd,"D69.6: Thrombocytopenia, unspecified",2015,10,412
mcd,"D69.6: Thrombocytopenia, unspecified",2015,11,438
mcd,"D69.6: Thrombocytopenia, unspecified",2015,12,478
mcd,"D69.6: Thrombocytopenia, unspecified",2016,1,452
mcd,"D69.6: Thrombocytopenia, unspecified",2016,2,434
mcd,"D69.6: Thrombocytopenia, unspecified",2016,3,480
mcd,"D69.6: Thrombocytopenia, unspecified",2016,4,434
mcd,"D69.6: Thrombocytopenia, unspecified",2016,5,456
mcd,"D69.6: Thrombocytopenia, unspecified",2016,6,399
mcd,"D69.6: Thrombocytopenia, unspecified",2016,7,450
mcd,"D69.6: Thrombocytopenia, unspecified",2016,8,456
mcd,"D69.6: Thrombocytopenia, unspecified",2016,9,436
mcd,"D69.6: Thrombocytopenia, unspecified",2016,10,462
mcd,"D69.6: Thrombocytopenia, unspecified",2016,11,464
mcd,"D69.6: Thrombocytopenia, unspecified",2016,12,484
mcd,"D69.6: Thrombocytopenia, unspecified",2017,1,521
mcd,"D69.6: Thrombocytopenia, unspecified",2017,2,481
mcd,"D69.6: Thrombocytopenia, unspecified",2017,3,579
mcd,"D69.6: Thrombocytopenia, unspecified",2017,4,488
mcd,"D69.6: Thrombocytopenia, unspecified",2017,5,482
mcd,"D69.6: Thrombocytopenia, unspecified",2017,6,469
mcd,"D69.6: Thrombocytopenia, unspecified",2017,7,496
mcd,"D69.6: Thrombocytopenia, unspecified",2017,8,528
mcd,"D69.6: Thrombocytopenia, unspecified",2017,9,450
mcd,"D69.6: Thrombocytopenia, unspecified",2017,10,524
mcd,"D69.6: Thrombocytopenia, unspecified",2017,11,517
mcd,"D69.6: Thrombocytopenia, unspecified",2017,12,550
mcd,"D68.9: Coagulation defect, unspecified",2018,1,597
mcd,"D68.9: Coagulation defect, unspecified",2018,2,499
mcd,"D68.9: Coagulation defect, unspecified",2018,3,527
mcd,"D68.9: Coagulation defect, unspecified",2018,4,466
mcd,"D68.9: Coagulation defect, unspecified",2018,5,543
mcd,"D68.9: Coagulation defect, unspecified",2018,6,504
mcd,"D68.9: Coagulation defect, unspecified",2018,7,488
mcd,"D68.9: Coagulation defect, unspecified",2018,8,493
mcd,"D68.9: Coagulation defect, unspecified",2018,9,416
mcd,"D68.9: Coagulation defect, unspecified",2018,10,505
mcd,"D68.9: Coagulation defect, unspecified",2018,11,508
mcd,"D68.9: Coagulation defect, unspecified",2018,12,500
mcd,"D68.9: Coagulation defect, unspecified",2019,1,580
mcd,"D68.9: Coagulation defect, unspecified",2019,2,468
mcd,"D68.9: Coagulation defect, unspecified",2019,3,504
mcd,"D68.9: Coagulation defect, unspecified",2019,4,429
mcd,"D68.9: Coagulation defect, unspecified",2019,5,496
mcd,"D68.9: Coagulation defect, unspecified",2019,6,450
mcd,"D68.9: Coagulation defect, unspecified",2019,7,487
mcd,"D68.9: Coagulation defect, unspecified",2019,8,518
mcd,"D68.9: Coagulation defect, unspecified",2019,9,451
mcd,"D68.9: Coagulation defect, unspecified",2019,10,514
mcd,"D68.9: Coagulation defect, unspecified",2019,11,541
mcd,"D68.9: Coagulation defect, unspecified",2019,12,527
mcd,"D68.9: Coagulation defect, unspecified",2020,1,546
mcd,"D68.9: Coagulation defect, unspecified",2020,2,480
mcd,"D68.9: Coagulation defect, unspecified",2020,3,505
mcd,"D68.9: Coagulation defect, unspecified",2020,4,556
mcd,"D68.9: Coagulation defect, unspecified",2020,5,622
mcd,"D68.9: Coagulation defect, unspecified",2020,6,547
mcd,"D68.9: Coagulation defect, unspecified",2020,7,652
mcd,"D68.9: Coagulation defect, unspecified",2020,8,625
mcd,"D68.9: Coagulation defect, unspecified",2020,9,592
mcd,"D68.9: Coagulation defect, unspecified",2020,10,602
mcd,"D68.9: Coagulation defect, unspecified",2020,11,694
mcd,"D68.9: Coagulation defect, unspecified",2020,12,872
mcd,"D68.9: Coagulation defect, unspecified",2021,1,876
mcd,"D68.9: Coagulation defect, unspecified",2021,2,665
mcd,"D68.9: Coagulation defect, unspecified",2021,3,632
mcd,"D68.9: Coagulation defect, unspecified",2021,4,573
mcd,"D68.9: Coagulation defect, unspecified",2021,5,561
mcd,"D68.9: Coagulation defect, unspecified",2021,6,556
mcd,"D68.9: Coagulation defect, unspecified",2021,7,546
mcd,"D68.9: Coagulation defect, unspecified",2021,8,636
mcd,"D68.9: Coagulation defect, unspecified",2021,9,728
mcd,"D68.9: Coagulation defect, unspecified",2021,10,681
mcd,"D68.9: Coagulation defect, unspecified",2021,11,639
mcd,"D68.9: Coagulation defect, unspecified",2021,12,668
mcd,"D68.9: Coagulation defect, unspecified",2022,1,847
mcd,"D68.9: Coagulation defect, unspecified",2022,2,678
mcd,"D68.9: Coagulation defect, unspecified",2022,3,636
mcd,"D68.9: Coagulation defect, unspecified",2022,4,570
mcd,"D68.9: Coagulation defect, unspecified",2022,5,558
mcd,"D68.9: Coagulation defect, unspecified",2022,6,534
mcd,"D68.9: Coagulation defect, unspecified",2022,7,568
mcd,"D68.9: Coagulation defect, unspecified",2022,8,543
mcd,"D68.9: Coagulation defect, unspecified",2022,9,552
mcd,"D68.9: Coagulation defect, unspecified",2022,10,584
mcd,"D68.9: Coagulation defect, unspecified",2022,11,557
mcd,"D68.9: Coagulation defect, unspecified",2022,12,630
mcd,"D68.9: Coagulation defect, unspecified",2023,1,676
mcd,"D68.9: Coagulation defect, unspecified",2023,2,591
mcd,"D68.9: Coagulation defect, unspecified",2023,3,516
mcd,"D68.9: Coagulation defect, unspecified",2023,4,567
mcd,"D68.9: Coagulation defect, unspecified",2023,5,538
mcd,"D68.9: Coagulation defect, unspecified",2023,6,516
mcd,"D68.9: Coagulation defect, unspecified",2023,7,509
mcd,"D68.9: Coagulation defect, unspecified",2023,8,555
mcd,"D68.9: Coagulation defect, unspecified",2023,9,552
mcd,"D68.9: Coagulation defect, unspecified",2023,10,578
mcd,"D68.9: Coagulation defect, unspecified",2023,11,538
mcd,"D68.9: Coagulation defect, unspecified",2023,12,661
mcd,"D68.9: Coagulation defect, unspecified",2024,1,629
mcd,"D68.9: Coagulation defect, unspecified",2024,2,537
mcd,"D68.9: Coagulation defect, unspecified",2024,3,547
mcd,"D68.9: Coagulation defect, unspecified",2024,4,528
mcd,"D68.9: Coagulation defect, unspecified",2024,5,512
mcd,"D68.9: Coagulation defect, unspecified",2024,6,519
mcd,"D68.9: Coagulation defect, unspecified",2024,7,517
mcd,"D68.9: Coagulation defect, unspecified",2024,8,502
mcd,"D68.9: Coagulation defect, unspecified",2024,9,473
mcd,"D68.9: Coagulation defect, unspecified",2024,10,500
mcd,"D68.9: Coagulation defect, unspecified",2024,11,176
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,1,56
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,2,58
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,3,62
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,4,59
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,5,63
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,6,42
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,7,54
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,8,60
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,9,57
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,10,77
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,11,49
mcd,D69.3: Idiopathic thrombocytopenic purpura,2018,12,49
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,1,71
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,2,45
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,3,56
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,4,53
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,5,44
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,6,37
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,7,48
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,8,53
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,9,44
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,10,58
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,11,51
mcd,D69.3: Idiopathic thrombocytopenic purpura,2019,12,67
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,1,60
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,2,55
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,3,57
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,4,58
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,5,56
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,6,55
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,7,77
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,8,69
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,9,57
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,10,77
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,11,53
mcd,D69.3: Idiopathic thrombocytopenic purpura,2020,12,78
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,1,81
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,2,62
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,3,66
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,4,69
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,5,55
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,6,71
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,7,48
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,8,66
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,9,58
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,10,61
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,11,70
mcd,D69.3: Idiopathic thrombocytopenic purpura,2021,12,59
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,1,72
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,2,53
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,3,48
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,4,52
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,5,53
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,6,50
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,7,43
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,8,57
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,9,54
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,10,50
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,11,57
mcd,D69.3: Idiopathic thrombocytopenic purpura,2022,12,54
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,1,55
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,2,40
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,3,49
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,4,35
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,5,54
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,6,43
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,7,56
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,8,36
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,9,32
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,10,46
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,11,49
mcd,D69.3: Idiopathic thrombocytopenic purpura,2023,12,45
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,1,54
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,2,40
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,3,47
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,4,68
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,5,36
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,6,50
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,7,47
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,8,52
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,9,31
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,10,43
mcd,D69.3: Idiopathic thrombocytopenic purpura,2024,11,14
mcd,D69.4: Other primary thrombocytopenia,2018,2,14
mcd,D69.4: Other primary thrombocytopenia,2018,4,11
mcd,D69.4: Other primary thrombocytopenia,2018,5,11
mcd,D69.4: Other primary thrombocytopenia,2018,9,11
mcd,D69.4: Other primary thrombocytopenia,2018,10,10
mcd,D69.4: Other primary thrombocytopenia,2018,11,12
mcd,D69.4: Other primary thrombocytopenia,2018,12,11
mcd,D69.4: Other primary thrombocytopenia,2019,1,11
mcd,D69.4: Other primary thrombocytopenia,2019,2,14
mcd,D69.4: Other primary thrombocytopenia,2019,3,10
mcd,D69.4: Other primary thrombocytopenia,2019,5,10
mcd,D69.4: Other primary thrombocytopenia,2019,6,18
mcd,D69.4: Other primary thrombocytopenia,2019,7,13
mcd,D69.4: Other primary thrombocytopenia,2019,8,12
mcd,D69.4: Other primary thrombocytopenia,2019,9,20
mcd,D69.4: Other primary thrombocytopenia,2019,10,15
mcd,D69.4: Other primary thrombocytopenia,2019,11,19
mcd,D69.4: Other primary thrombocytopenia,2019,12,10
mcd,D69.4: Other primary thrombocytopenia,2020,1,17
mcd,D69.4: Other primary thrombocytopenia,2020,2,14
mcd,D69.4: Other primary thrombocytopenia,2020,3,11
mcd,D69.4: Other primary thrombocytopenia,2020,6,19
mcd,D69.4: Other primary thrombocytopenia,2020,7,18
mcd,D69.4: Other primary thrombocytopenia,2020,8,21
mcd,D69.4: Other primary thrombocytopenia,2020,9,13
mcd,D69.4: Other primary thrombocytopenia,2020,10,14
mcd,D69.4: Other primary thrombocytopenia,2020,11,15
mcd,D69.4: Other primary thrombocytopenia,2020,12,13
mcd,D69.4: Other primary thrombocytopenia,2021,2,20
mcd,D69.4: Other primary thrombocytopenia,2021,3,16
mcd,D69.4: Other primary thrombocytopenia,2021,4,17
mcd,D69.4: Other primary thrombocytopenia,2021,5,15
mcd,D69.4: Other primary thrombocytopenia,2021,6,19
mcd,D69.4: Other primary thrombocytopenia,2021,7,15
mcd,D69.4: Other primary thrombocytopenia,2021,8,20
mcd,D69.4: Other primary thrombocytopenia,2021,9,15
mcd,D69.4: Other primary thrombocytopenia,2021,10,16
mcd,D69.4: Other primary thrombocytopenia,2021,11,18
mcd,D69.4: Other primary thrombocytopenia,2021,12,19
mcd,D69.4: Other primary thrombocytopenia,2022,1,12
mcd,D69.4: Other primary thrombocytopenia,2022,2,20
mcd,D69.4: Other primary thrombocytopenia,2022,3,22
mcd,D69.4: Other primary thrombocytopenia,2022,4,17
mcd,D69.4: Other primary thrombocytopenia,2022,5,19
mcd,D69.4: Other primary thrombocytopenia,2022,6,19
mcd,D69.4: Other primary thrombocytopenia,2022,7,14
mcd,D69.4: Other primary thrombocytopenia,2022,8,12
mcd,D69.4: Other primary thrombocytopenia,2022,9,12
mcd,D69.4: Other primary thrombocytopenia,2022,10,13
mcd,D69.4: Other primary thrombocytopenia,2022,11,15
mcd,D69.4: Other primary thrombocytopenia,2022,12,12
mcd,D69.4: Other primary thrombocytopenia,2023,1,19
mcd,D69.4: Other primary thrombocytopenia,2023,2,12
mcd,D69.4: Other primary thrombocytopenia,2023,3,14
mcd,D69.4: Other primary thrombocytopenia,2023,4,18
mcd,D69.4: Other primary thrombocytopenia,2023,5,12
mcd,D69.4: Other primary thrombocytopenia,2023,7,20
mcd,D69.4: Other primary thrombocytopenia,2023,8,17
mcd,D69.4: Other primary thrombocytopenia,2023,9,21
mcd,D69.4: Other primary thrombocytopenia,2023,10,16
mcd,D69.4: Other primary thrombocytopenia,2023,11,17
mcd,D69.4: Other primary thrombocytopenia,2023,12,17
mcd,D69.4: Other primary thrombocytopenia,2024,1,19
mcd,D69.4: Other primary thrombocytopenia,2024,2,23
mcd,D69.4: Other primary thrombocytopenia,2024,3,22
mcd,D69.4: Other primary thrombocytopenia,2024,4,24
mcd,D69.4: Other primary thrombocytopenia,2024,5,19
mcd,D69.4: Other primary thrombocytopenia,2024,6,22
mcd,D69.4: Other primary thrombocytopenia,2024,7,22
mcd,D69.4: Other primary thrombocytopenia,2024,8,21
mcd,D69.4: Other primary thrombocytopenia,2024,9,17
mcd,D69.4: Other primary thrombocytopenia,2024,10,11
mcd,D69.5: Secondary thrombocytopenia,2018,1,111
mcd,D69.5: Secondary thrombocytopenia,2018,2,96
mcd,D69.5: Secondary thrombocytopenia,2018,3,101
mcd,D69.5: Secondary thrombocytopenia,2018,4,87
mcd,D69.5: Secondary thrombocytopenia,2018,5,108
mcd,D69.5: Secondary thrombocytopenia,2018,6,104
mcd,D69.5: Secondary thrombocytopenia,2018,7,100
mcd,D69.5: Secondary thrombocytopenia,2018,8,101
mcd,D69.5: Secondary thrombocytopenia,2018,9,87
mcd,D69.5: Secondary thrombocytopenia,2018,10,117
mcd,D69.5: Secondary thrombocytopenia,2018,11,111
mcd,D69.5: Secondary thrombocytopenia,2018,12,117
mcd,D69.5: Secondary thrombocytopenia,2019,1,99
mcd,D69.5: Secondary thrombocytopenia,2019,2,102
mcd,D69.5: Secondary thrombocytopenia,2019,3,111
mcd,D69.5: Secondary thrombocytopenia,2019,4,99
mcd,D69.5: Secondary thrombocytopenia,2019,5,100
mcd,D69.5: Secondary thrombocytopenia,2019,6,95
mcd,D69.5: Secondary thrombocytopenia,2019,7,90
mcd,D69.5: Secondary thrombocytopenia,2019,8,117
mcd,D69.5: Secondary thrombocytopenia,2019,9,91
mcd,D69.5: Secondary thrombocytopenia,2019,10,84
mcd,D69.5: Secondary thrombocytopenia,2019,11,132
mcd,D69.5: Secondary thrombocytopenia,2019,12,125
mcd,D69.5: Secondary thrombocytopenia,2020,1,102
mcd,D69.5: Secondary thrombocytopenia,2020,2,107
mcd,D69.5: Secondary thrombocytopenia,2020,3,92
mcd,D69.5: Secondary thrombocytopenia,2020,4,123
mcd,D69.5: Secondary thrombocytopenia,2020,5,99
mcd,D69.5: Secondary thrombocytopenia,2020,6,116
mcd,D69.5: Secondary thrombocytopenia,2020,7,116
mcd,D69.5: Secondary thrombocytopenia,2020,8,107
mcd,D69.5: Secondary thrombocytopenia,2020,9,129
mcd,D69.5: Secondary thrombocytopenia,2020,10,109
mcd,D69.5: Secondary thrombocytopenia,2020,11,105
mcd,D69.5: Secondary thrombocytopenia,2020,12,133
mcd,D69.5: Secondary thrombocytopenia,2021,1,139
mcd,D69.5: Secondary thrombocytopenia,2021,2,128
mcd,D69.5: Secondary thrombocytopenia,2021,3,112
mcd,D69.5: Secondary thrombocytopenia,2021,4,112
mcd,D69.5: Secondary thrombocytopenia,2021,5,127
mcd,D69.5: Secondary thrombocytopenia,2021,6,109
mcd,D69.5: Secondary thrombocytopenia,2021,7,114
mcd,D69.5: Secondary thrombocytopenia,2021,8,139
mcd,D69.5: Secondary thrombocytopenia,2021,9,117
mcd,D69.5: Secondary thrombocytopenia,2021,10,155
mcd,D69.5: Secondary thrombocytopenia,2021,11,121
mcd,D69.5: Secondary thrombocytopenia,2021,12,136
mcd,D69.5: Secondary thrombocytopenia,2022,1,211
mcd,D69.5: Secondary thrombocytopenia,2022,2,191
mcd,D69.5: Secondary thrombocytopenia,2022,3,167
mcd,D69.5: Secondary thrombocytopenia,2022,4,152
mcd,D69.5: Secondary thrombocytopenia,2022,5,175
mcd,D69.5: Secondary thrombocytopenia,2022,6,188
mcd,D69.5: Secondary thrombocytopenia,2022,7,158
mcd,D69.5: Secondary thrombocytopenia,2022,8,186
mcd,D69.5: Secondary thrombocytopenia,2022,9,196
mcd,D69.5: Secondary thrombocytopenia,2022,10,191
mcd,D69.5: Secondary thrombocytopenia,2022,11,173
mcd,D69.5: Secondary thrombocytopenia,2022,12,188
mcd,D69.5: Secondary thrombocytopenia,2023,1,193
mcd,D69.5: Secondary thrombocytopenia,2023,2,167
mcd,D69.5: Secondary thrombocytopenia,2023,3,196
mcd,D69.5: Secondary thrombocytopenia,2023,4,185
mcd,D69.5: Secondary thrombocytopenia,2023,5,163
mcd,D69.5: Secondary thrombocytopenia,2023,6,188
mcd,D69.5: Secondary thrombocytopenia,2023,7,170
mcd,D69.5: Secondary thrombocytopenia,2023,8,189
mcd,D69.5: Secondary thrombocytopenia,2023,9,147
mcd,D69.5: Secondary thrombocytopenia,2023,10,176
mcd,D69.5: Secondary thrombocytopenia,2023,11,188
mcd,D69.5: Secondary thrombocytopenia,2023,12,195
mcd,D69.5: Secondary thrombocytopenia,2024,1,192
mcd,D69.5: Secondary thrombocytopenia,2024,2,130
mcd,D69.5: Secondary thrombocytopenia,2024,3,173
mcd,D69.5: Secondary thrombocytopenia,2024,4,169
mcd,D69.5: Secondary thrombocytopenia,2024,5,169
mcd,D69.5: Secondary thrombocytopenia,2024,6,171
mcd,D69.5: Secondary thrombocytopenia,2024,7,165
mcd,D69.5: Secondary thrombocytopenia,2024,8,179
mcd,D69.5: Secondary thrombocytopenia,2024,9,157
mcd,D69.5: Secondary thrombocytopenia,2024,10,179
mcd,D69.5: Secondary thrombocytopenia,2024,11,52
mcd,"D69.6: Thrombocytopenia, unspecified",2018,1,592
mcd,"D69.6: Thrombocytopenia, unspecified",2018,2,534
mcd,"D69.6: Thrombocytopenia, unspecified",2018,3,590
mcd,"D69.6: Thrombocytopenia, unspecified",2018,4,492
mcd,"D69.6: Thrombocytopenia, unspecified",2018,5,486
mcd,"D69.6: Thrombocytopenia, unspecified",2018,6,479
mcd,"D69.6: Thrombocytopenia, unspecified",2018,7,508
mcd,"D69.6: Thrombocytopenia, unspecified",2018,8,517
mcd,"D69.6: Thrombocytopenia, unspecified",2018,9,525
mcd,"D69.6: Thrombocytopenia, unspecified",2018,10,513
mcd,"D69.6: Thrombocytopenia, unspecified",2018,11,597
mcd,"D69.6: Thrombocytopenia, unspecified",2018,12,570
mcd,"D69.6: Thrombocytopenia, unspecified",2019,1,581
mcd,"D69.6: Thrombocytopenia, unspecified",2019,2,523
mcd,"D69.6: Thrombocytopenia, unspecified",2019,3,576
mcd,"D69.6: Thrombocytopenia, unspecified",2019,4,540
mcd,"D69.6: Thrombocytopenia, unspecified",2019,5,576
mcd,"D69.6: Thrombocytopenia, unspecified",2019,6,507
mcd,"D69.6: Thrombocytopenia, unspecified",2019,7,533
mcd,"D69.6: Thrombocytopenia, unspecified",2019,8,547
mcd,"D69.6: Thrombocytopenia, unspecified",2019,9,526
mcd,"D69.6: Thrombocytopenia, unspecified",2019,10,505
mcd,"D69.6: Thrombocytopenia, unspecified",2019,11,557
mcd,"D69.6: Thrombocytopenia, unspecified",2019,12,613
mcd,"D69.6: Thrombocytopenia, unspecified",2020,1,610
mcd,"D69.6: Thrombocytopenia, unspecified",2020,2,566
mcd,"D69.6: Thrombocytopenia, unspecified",2020,3,637
mcd,"D69.6: Thrombocytopenia, unspecified",2020,4,664
mcd,"D69.6: Thrombocytopenia, unspecified",2020,5,667
mcd,"D69.6: Thrombocytopenia, unspecified",2020,6,592
mcd,"D69.6: Thrombocytopenia, unspecified",2020,7,708
mcd,"D69.6: Thrombocytopenia, unspecified",2020,8,637
mcd,"D69.6: Thrombocytopenia, unspecified",2020,9,656
mcd,"D69.6: Thrombocytopenia, unspecified",2020,10,702
mcd,"D69.6: Thrombocytopenia, unspecified",2020,11,784
mcd,"D69.6: Thrombocytopenia, unspecified",2020,12,945
mcd,"D69.6: Thrombocytopenia, unspecified",2021,1,1105
mcd,"D69.6: Thrombocytopenia, unspecified",2021,2,861
mcd,"D69.6: Thrombocytopenia, unspecified",2021,3,832
mcd,"D69.6: Thrombocytopenia, unspecified",2021,4,710
mcd,"D69.6: Thrombocytopenia, unspecified",2021,5,763
mcd,"D69.6: Thrombocytopenia, unspecified",2021,6,686
mcd,"D69.6: Thrombocytopenia, unspecified",2021,7,751
mcd,"D69.6: Thrombocytopenia, unspecified",2021,8,868
mcd,"D69.6: Thrombocytopenia, unspecified",2021,9,1026
mcd,"D69.6: Thrombocytopenia, unspecified",2021,10,912
mcd,"D69.6: Thrombocytopenia, unspecified",2021,11,858
mcd,"D69.6: Thrombocytopenia, unspecified",2021,12,914
mcd,"D69.6: Thrombocytopenia, unspecified",2022,1,1083
mcd,"D69.6: Thrombocytopenia, unspecified",2022,2,936
mcd,"D69.6: Thrombocytopenia, unspecified",2022,3,763
mcd,"D69.6: Thrombocytopenia, unspecified",2022,4,699
mcd,"D69.6: Thrombocytopenia, unspecified",2022,5,727
mcd,"D69.6: Thrombocytopenia, unspecified",2022,6,709
mcd,"D69.6: Thrombocytopenia, unspecified",2022,7,692
mcd,"D69.6: Thrombocytopenia, unspecified",2022,8,727
mcd,"D69.6: Thrombocytopenia, unspecified",2022,9,754
