cause,date,dead
R96 and R99 (unknown causes of death),2018-02-10,71
R96 and R99 (unknown causes of death),2018-02-17,55
R96 and R99 (unknown causes of death),2018-02-24,49
R96 and R99 (unknown causes of death),2018-03-03,71
R96 and R99 (unknown causes of death),2018-03-10,59
R96 and R99 (unknown causes of death),2018-03-17,65
R96 and R99 (unknown causes of death),2018-03-24,57
R96 and R99 (unknown causes of death),2018-03-31,53
R96 and R99 (unknown causes of death),2018-04-07,66
R96 and R99 (unknown causes of death),2018-04-14,60
R96 and R99 (unknown causes of death),2018-04-21,50
R96 and R99 (unknown causes of death),2018-04-28,54
R96 and R99 (unknown causes of death),2018-05-05,72
R96 and R99 (unknown causes of death),2018-05-12,74
R96 and R99 (unknown causes of death),2018-05-19,62
R96 and R99 (unknown causes of death),2018-05-26,68
R96 and R99 (unknown causes of death),2018-06-02,62
R96 and R99 (unknown causes of death),2018-06-09,83
R96 and R99 (unknown causes of death),2018-06-16,59
R96 and R99 (unknown causes of death),2018-06-23,71
R96 and R99 (unknown causes of death),2018-06-30,76
R96 and R99 (unknown causes of death),2018-07-07,68
R96 and R99 (unknown causes of death),2018-07-14,81
R96 and R99 (unknown causes of death),2018-07-21,71
R96 and R99 (unknown causes of death),2018-07-28,77
R96 and R99 (unknown causes of death),2018-08-04,78
R96 and R99 (unknown causes of death),2018-08-11,81
R96 and R99 (unknown causes of death),2018-08-18,80
R96 and R99 (unknown causes of death),2018-08-25,77
R96 and R99 (unknown causes of death),2018-09-01,64
R96 and R99 (unknown causes of death),2018-09-08,98
R96 and R99 (unknown causes of death),2018-09-15,87
R96 and R99 (unknown causes of death),2018-09-22,84
R96 and R99 (unknown causes of death),2018-09-29,98
R96 and R99 (unknown causes of death),2018-10-06,82
R96 and R99 (unknown causes of death),2018-10-13,76
R96 and R99 (unknown causes of death),2018-10-20,77
R96 and R99 (unknown causes of death),2018-10-27,69
R96 and R99 (unknown causes of death),2018-11-03,103
R96 and R99 (unknown causes of death),2018-11-10,88
R96 and R99 (unknown causes of death),2018-11-17,82
R96 and R99 (unknown causes of death),2018-11-24,101
R96 and R99 (unknown causes of death),2018-12-01,108
R96 and R99 (unknown causes of death),2018-12-08,93
R96 and R99 (unknown causes of death),2018-12-15,95
R96 and R99 (unknown causes of death),2018-12-22,79
R96 and R99 (unknown causes of death),2018-12-29,97
R96 and R99 (unknown causes of death),2019-01-05,78
R96 and R99 (unknown causes of death),2019-01-12,64
R96 and R99 (unknown causes of death),2019-01-19,47
R96 and R99 (unknown causes of death),2019-01-26,55
R96 and R99 (unknown causes of death),2019-02-02,56
R96 and R99 (unknown causes of death),2019-02-09,51
R96 and R99 (unknown causes of death),2019-02-16,65
R96 and R99 (unknown causes of death),2019-02-23,65
R96 and R99 (unknown causes of death),2019-03-02,60
R96 and R99 (unknown causes of death),2019-03-09,69
R96 and R99 (unknown causes of death),2019-03-16,73
R96 and R99 (unknown causes of death),2019-03-23,61
R96 and R99 (unknown causes of death),2019-03-30,60
R96 and R99 (unknown causes of death),2019-04-06,60
R96 and R99 (unknown causes of death),2019-04-13,78
R96 and R99 (unknown causes of death),2019-04-20,62
R96 and R99 (unknown causes of death),2019-04-27,70
R96 and R99 (unknown causes of death),2019-05-04,52
R96 and R99 (unknown causes of death),2019-05-11,60
R96 and R99 (unknown causes of death),2019-05-18,64
R96 and R99 (unknown causes of death),2019-05-25,66
R96 and R99 (unknown causes of death),2019-06-01,72
R96 and R99 (unknown causes of death),2019-06-08,71
R96 and R99 (unknown causes of death),2019-06-15,91
R96 and R99 (unknown causes of death),2019-06-22,74
R96 and R99 (unknown causes of death),2019-06-29,78
R96 and R99 (unknown causes of death),2019-07-06,84
R96 and R99 (unknown causes of death),2019-07-13,70
R96 and R99 (unknown causes of death),2019-07-20,71
R96 and R99 (unknown causes of death),2019-07-27,81
R96 and R99 (unknown causes of death),2019-08-03,75
R96 and R99 (unknown causes of death),2019-08-10,90
R96 and R99 (unknown causes of death),2019-08-17,73
R96 and R99 (unknown causes of death),2019-08-24,73
R96 and R99 (unknown causes of death),2019-08-31,81
R96 and R99 (unknown causes of death),2019-09-07,84
R96 and R99 (unknown causes of death),2019-09-14,64
R96 and R99 (unknown causes of death),2019-09-21,71
R96 and R99 (unknown causes of death),2019-09-28,77
R96 and R99 (unknown causes of death),2019-10-05,77
R96 and R99 (unknown causes of death),2019-10-12,79
R96 and R99 (unknown causes of death),2019-10-19,78
R96 and R99 (unknown causes of death),2019-10-26,95
R96 and R99 (unknown causes of death),2019-11-02,98
R96 and R99 (unknown causes of death),2019-11-09,80
R96 and R99 (unknown causes of death),2019-11-16,84
R96 and R99 (unknown causes of death),2019-11-23,72
R96 and R99 (unknown causes of death),2019-11-30,86
R96 and R99 (unknown causes of death),2019-12-07,97
R96 and R99 (unknown causes of death),2019-12-14,103
R96 and R99 (unknown causes of death),2019-12-21,104
R96 and R99 (unknown causes of death),2019-12-28,122
R96 and R99 (unknown causes of death),2020-01-04,86
R96 and R99 (unknown causes of death),2020-01-11,58
R96 and R99 (unknown causes of death),2020-01-18,63
R96 and R99 (unknown causes of death),2020-01-25,73
R96 and R99 (unknown causes of death),2020-02-01,60
R96 and R99 (unknown causes of death),2020-02-08,62
R96 and R99 (unknown causes of death),2020-02-15,76
R96 and R99 (unknown causes of death),2020-02-22,55
R96 and R99 (unknown causes of death),2020-02-29,54
R96 and R99 (unknown causes of death),2020-03-07,60
R96 and R99 (unknown causes of death),2020-03-14,65
R96 and R99 (unknown causes of death),2020-03-21,72
R96 and R99 (unknown causes of death),2020-03-28,76
R96 and R99 (unknown causes of death),2020-04-04,74
R96 and R99 (unknown causes of death),2020-04-11,84
R96 and R99 (unknown causes of death),2020-04-18,82
R96 and R99 (unknown causes of death),2020-04-25,78
R96 and R99 (unknown causes of death),2020-05-02,71
R96 and R99 (unknown causes of death),2020-05-09,90
R96 and R99 (unknown causes of death),2020-05-16,87
R96 and R99 (unknown causes of death),2020-05-23,67
R96 and R99 (unknown causes of death),2020-05-30,76
R96 and R99 (unknown causes of death),2020-06-06,103
R96 and R99 (unknown causes of death),2020-06-13,98
R96 and R99 (unknown causes of death),2020-06-20,81
R96 and R99 (unknown causes of death),2020-06-27,96
R96 and R99 (unknown causes of death),2020-07-04,102
R96 and R99 (unknown causes of death),2020-07-11,106
R96 and R99 (unknown causes of death),2020-07-18,94
R96 and R99 (unknown causes of death),2020-07-25,110
R96 and R99 (unknown causes of death),2020-08-01,88
R96 and R99 (unknown causes of death),2020-08-08,80
R96 and R99 (unknown causes of death),2020-08-15,85
R96 and R99 (unknown causes of death),2020-08-22,95
R96 and R99 (unknown causes of death),2020-08-29,114
R96 and R99 (unknown causes of death),2020-09-05,102
R96 and R99 (unknown causes of death),2020-09-12,78
R96 and R99 (unknown causes of death),2020-09-19,98
R96 and R99 (unknown causes of death),2020-09-26,78
R96 and R99 (unknown causes of death),2020-10-03,88
R96 and R99 (unknown causes of death),2020-10-10,104
R96 and R99 (unknown causes of death),2020-10-17,96
R96 and R99 (unknown causes of death),2020-10-24,93
R96 and R99 (unknown causes of death),2020-10-31,87
R96 and R99 (unknown causes of death),2020-11-07,107
R96 and R99 (unknown causes of death),2020-11-14,94
R96 and R99 (unknown causes of death),2020-11-21,98
R96 and R99 (unknown causes of death),2020-11-28,109
R96 and R99 (unknown causes of death),2020-12-05,108
R96 and R99 (unknown causes of death),2020-12-12,114
R96 and R99 (unknown causes of death),2020-12-19,135
R96 and R99 (unknown causes of death),2020-12-26,130
R96 and R99 (unknown causes of death),2021-01-02,119
R96 and R99 (unknown causes of death),2021-01-09,81
R96 and R99 (unknown causes of death),2021-01-16,82
R96 and R99 (unknown causes of death),2021-01-23,77
R96 and R99 (unknown causes of death),2021-01-30,69
R96 and R99 (unknown causes of death),2021-02-06,83
R96 and R99 (unknown causes of death),2021-02-13,77
R96 and R99 (unknown causes of death),2021-02-20,59
R96 and R99 (unknown causes of death),2021-02-27,68
R96 and R99 (unknown causes of death),2021-03-06,73
R96 and R99 (unknown causes of death),2021-03-13,72
R96 and R99 (unknown causes of death),2021-03-20,63
R96 and R99 (unknown causes of death),2021-03-27,75
R96 and R99 (unknown causes of death),2021-04-03,78
R96 and R99 (unknown causes of death),2021-04-10,89
R96 and R99 (unknown causes of death),2021-04-17,87
R96 and R99 (unknown causes of death),2021-04-24,101
R96 and R99 (unknown causes of death),2021-05-01,74
R96 and R99 (unknown causes of death),2021-05-08,91
R96 and R99 (unknown causes of death),2021-05-15,83
R96 and R99 (unknown causes of death),2021-05-22,87
R96 and R99 (unknown causes of death),2021-05-29,90
R96 and R99 (unknown causes of death),2021-06-05,99
R96 and R99 (unknown causes of death),2021-06-12,89
R96 and R99 (unknown causes of death),2021-06-19,99
R96 and R99 (unknown causes of death),2021-06-26,100
R96 and R99 (unknown causes of death),2021-07-03,104
R96 and R99 (unknown causes of death),2021-07-10,85
R96 and R99 (unknown causes of death),2021-07-17,94
R96 and R99 (unknown causes of death),2021-07-24,95
R96 and R99 (unknown causes of death),2021-07-31,99
R96 and R99 (unknown causes of death),2021-08-07,99
R96 and R99 (unknown causes of death),2021-08-14,137
R96 and R99 (unknown causes of death),2021-08-21,137
R96 and R99 (unknown causes of death),2021-08-28,131
R96 and R99 (unknown causes of death),2021-09-04,136
R96 and R99 (unknown causes of death),2021-09-11,147
R96 and R99 (unknown causes of death),2021-09-18,100
R96 and R99 (unknown causes of death),2021-09-25,120
R96 and R99 (unknown causes of death),2021-10-02,119
R96 and R99 (unknown causes of death),2021-10-09,157
R96 and R99 (unknown causes of death),2021-10-16,115
R96 and R99 (unknown causes of death),2021-10-23,113
R96 and R99 (unknown causes of death),2021-10-30,109
R96 and R99 (unknown causes of death),2021-11-06,131
R96 and R99 (unknown causes of death),2021-11-13,118
R96 and R99 (unknown causes of death),2021-11-20,120
R96 and R99 (unknown causes of death),2021-11-27,129
R96 and R99 (unknown causes of death),2021-12-04,125
R96 and R99 (unknown causes of death),2021-12-11,135
R96 and R99 (unknown causes of death),2021-12-18,156
R96 and R99 (unknown causes of death),2021-12-25,153
R96 and R99 (unknown causes of death),2022-01-01,145
R96 and R99 (unknown causes of death),2022-01-08,92
R96 and R99 (unknown causes of death),2022-01-15,96
R96 and R99 (unknown causes of death),2022-01-22,75
R96 and R99 (unknown causes of death),2022-01-29,80
R96 and R99 (unknown causes of death),2022-02-05,76
R96 and R99 (unknown causes of death),2022-02-12,79
R96 and R99 (unknown causes of death),2022-02-19,86
R96 and R99 (unknown causes of death),2022-02-26,72
R96 and R99 (unknown causes of death),2022-03-05,74
R96 and R99 (unknown causes of death),2022-03-12,74
R96 and R99 (unknown causes of death),2022-03-19,89
R96 and R99 (unknown causes of death),2022-03-26,78
R96 and R99 (unknown causes of death),2022-04-02,91
R96 and R99 (unknown causes of death),2022-04-09,69
R96 and R99 (unknown causes of death),2022-04-16,67
R96 and R99 (unknown causes of death),2022-04-23,71
R96 and R99 (unknown causes of death),2022-04-30,75
R96 and R99 (unknown causes of death),2022-05-07,73
R96 and R99 (unknown causes of death),2022-05-14,71
R96 and R99 (unknown causes of death),2022-05-21,76
R96 and R99 (unknown causes of death),2022-05-28,73
R96 and R99 (unknown causes of death),2022-06-04,73
R96 and R99 (unknown causes of death),2022-06-11,92
R96 and R99 (unknown causes of death),2022-06-18,91
R96 and R99 (unknown causes of death),2022-06-25,77
R96 and R99 (unknown causes of death),2022-07-02,89
R96 and R99 (unknown causes of death),2022-07-09,78
R96 and R99 (unknown causes of death),2022-07-16,109
R96 and R99 (unknown causes of death),2022-07-23,79
R96 and R99 (unknown causes of death),2022-07-30,115
R96 and R99 (unknown causes of death),2022-08-06,82
R96 and R99 (unknown causes of death),2022-08-13,96
R96 and R99 (unknown causes of death),2022-08-20,95
R96 and R99 (unknown causes of death),2022-08-27,104
R96 and R99 (unknown causes of death),2022-09-03,86
R96 and R99 (unknown causes of death),2022-09-10,106
R96 and R99 (unknown causes of death),2022-09-17,92
R96 and R99 (unknown causes of death),2022-09-24,91
R96 and R99 (unknown causes of death),2022-10-01,78
R96 and R99 (unknown causes of death),2022-10-08,84
R96 and R99 (unknown causes of death),2022-10-15,78
R96 and R99 (unknown causes of death),2022-10-22,79
R96 and R99 (unknown causes of death),2022-10-29,79
R96 and R99 (unknown causes of death),2022-11-05,114
R96 and R99 (unknown causes of death),2022-11-12,80
R96 and R99 (unknown causes of death),2022-11-19,89
R96 and R99 (unknown causes of death),2022-11-26,95
R96 and R99 (unknown causes of death),2022-12-03,108
R96 and R99 (unknown causes of death),2022-12-10,98
R96 and R99 (unknown causes of death),2022-12-17,89
R96 and R99 (unknown causes of death),2022-12-24,112
R96 and R99 (unknown causes of death),2022-12-31,115
R96 and R99 (unknown causes of death),2023-01-07,79
R96 and R99 (unknown causes of death),2023-01-14,95
R96 and R99 (unknown causes of death),2023-01-21,77
R96 and R99 (unknown causes of death),2023-01-28,94
R96 and R99 (unknown causes of death),2023-02-04,78
R96 and R99 (unknown causes of death),2023-02-11,96
R96 and R99 (unknown causes of death),2023-02-18,99
R96 and R99 (unknown causes of death),2023-02-25,91
R96 and R99 (unknown causes of death),2023-03-04,82
R96 and R99 (unknown causes of death),2023-03-11,77
R96 and R99 (unknown causes of death),2023-03-18,86
R96 and R99 (unknown causes of death),2023-03-25,83
R96 and R99 (unknown causes of death),2023-04-01,92
R96 and R99 (unknown causes of death),2023-04-08,90
R96 and R99 (unknown causes of death),2023-04-15,96
R96 and R99 (unknown causes of death),2023-04-22,87
R96 and R99 (unknown causes of death),2023-04-29,101
R96 and R99 (unknown causes of death),2023-05-06,105
R96 and R99 (unknown causes of death),2023-05-13,111
R96 and R99 (unknown causes of death),2023-05-20,126
R96 and R99 (unknown causes of death),2023-05-27,122
R96 and R99 (unknown causes of death),2023-06-03,132
R96 and R99 (unknown causes of death),2023-06-10,149
R96 and R99 (unknown causes of death),2023-06-17,137
R96 and R99 (unknown causes of death),2023-06-24,126
R96 and R99 (unknown causes of death),2023-07-01,130
R96 and R99 (unknown causes of death),2023-07-08,153
R96 and R99 (unknown causes of death),2023-07-15,152
R96 and R99 (unknown causes of death),2023-07-22,137
R96 and R99 (unknown causes of death),2023-07-29,152
R96 and R99 (unknown causes of death),2023-08-05,132
R96 and R99 (unknown causes of death),2023-08-12,140
R96 and R99 (unknown causes of death),2023-08-19,161
R96 and R99 (unknown causes of death),2023-08-26,173
R96 and R99 (unknown causes of death),2023-09-02,170
R96 and R99 (unknown causes of death),2023-09-09,155
R96 and R99 (unknown causes of death),2023-09-16,170
R96 and R99 (unknown causes of death),2023-09-23,186
R96 and R99 (unknown causes of death),2023-09-30,185
R96 and R99 (unknown causes of death),2023-10-07,195
R96 and R99 (unknown causes of death),2023-10-14,226
R96 and R99 (unknown causes of death),2023-10-21,216
R96 and R99 (unknown causes of death),2023-10-28,230
R96 and R99 (unknown causes of death),2023-11-04,239
R96 and R99 (unknown causes of death),2023-11-11,288
R96 and R99 (unknown causes of death),2023-11-18,298
R96 and R99 (unknown causes of death),2023-11-25,304
R96 and R99 (unknown causes of death),2023-12-02,303
R96 and R99 (unknown causes of death),2023-12-09,363
R96 and R99 (unknown causes of death),2023-12-16,419
R96 and R99 (unknown causes of death),2023-12-23,419
R96 and R99 (unknown causes of death),2023-12-30,522
R96 and R99 (unknown causes of death),2024-01-06,621
R96 and R99 (unknown causes of death),2024-01-13,698
R96 and R99 (unknown causes of death),2024-01-20,699
R96 and R99 (unknown causes of death),2024-01-27,763
R96 and R99 (unknown causes of death),2024-02-03,843
R96 and R99 (unknown causes of death),2024-02-10,952
R96 and R99 (unknown causes of death),2024-02-17,991
R96 and R99 (unknown causes of death),2024-02-24,1034
R96 and R99 (unknown causes of death),2024-03-02,1077
R96 and R99 (unknown causes of death),2024-03-09,1088
R96 and R99 (unknown causes of death),2024-03-16,920
R96 and R99 (unknown causes of death),2024-03-23,587
