cause,date,dead
X44 (accidental drug overdose; other drugs),2022-10-22,646
X44 (accidental drug overdose; other drugs),2022-10-29,664
X44 (accidental drug overdose; other drugs),2022-11-05,646
X44 (accidental drug overdose; other drugs),2022-11-12,692
X44 (accidental drug overdose; other drugs),2022-11-19,619
X44 (accidental drug overdose; other drugs),2022-11-26,672
X44 (accidental drug overdose; other drugs),2022-12-03,697
X44 (accidental drug overdose; other drugs),2022-12-10,701
X44 (accidental drug overdose; other drugs),2022-12-17,693
X44 (accidental drug overdose; other drugs),2022-12-24,635
X44 (accidental drug overdose; other drugs),2022-12-31,663
X44 (accidental drug overdose; other drugs),2023-01-07,712
X44 (accidental drug overdose; other drugs),2023-01-14,659
X44 (accidental drug overdose; other drugs),2023-01-21,655
X44 (accidental drug overdose; other drugs),2023-01-28,657
X44 (accidental drug overdose; other drugs),2023-02-04,674
X44 (accidental drug overdose; other drugs),2023-02-11,703
X44 (accidental drug overdose; other drugs),2023-02-18,682
X44 (accidental drug overdose; other drugs),2023-02-25,678
X44 (accidental drug overdose; other drugs),2023-03-04,733
X44 (accidental drug overdose; other drugs),2023-03-11,718
X44 (accidental drug overdose; other drugs),2023-03-18,653
X44 (accidental drug overdose; other drugs),2023-03-25,736
X44 (accidental drug overdose; other drugs),2023-04-01,747
X44 (accidental drug overdose; other drugs),2023-04-08,729
X44 (accidental drug overdose; other drugs),2023-04-15,712
X44 (accidental drug overdose; other drugs),2023-04-22,713
X44 (accidental drug overdose; other drugs),2023-04-29,641
X44 (accidental drug overdose; other drugs),2023-05-06,769
X44 (accidental drug overdose; other drugs),2023-05-13,721
X44 (accidental drug overdose; other drugs),2023-05-20,649
X44 (accidental drug overdose; other drugs),2023-05-27,700
X44 (accidental drug overdose; other drugs),2023-06-03,722
X44 (accidental drug overdose; other drugs),2023-06-10,714
X44 (accidental drug overdose; other drugs),2023-06-17,680
X44 (accidental drug overdose; other drugs),2023-06-24,659
X44 (accidental drug overdose; other drugs),2023-07-01,652
X44 (accidental drug overdose; other drugs),2023-07-08,686
X44 (accidental drug overdose; other drugs),2023-07-15,693
X44 (accidental drug overdose; other drugs),2023-07-22,695
X44 (accidental drug overdose; other drugs),2023-07-29,639
X44 (accidental drug overdose; other drugs),2023-08-05,698
X44 (accidental drug overdose; other drugs),2023-08-12,697
X44 (accidental drug overdose; other drugs),2023-08-19,679
X44 (accidental drug overdose; other drugs),2023-08-26,657
X44 (accidental drug overdose; other drugs),2023-09-02,640
X44 (accidental drug overdose; other drugs),2023-09-09,669
X44 (accidental drug overdose; other drugs),2023-09-16,612
X44 (accidental drug overdose; other drugs),2023-09-23,638
X44 (accidental drug overdose; other drugs),2023-09-30,590
X44 (accidental drug overdose; other drugs),2023-10-07,644
X44 (accidental drug overdose; other drugs),2023-10-14,615
X44 (accidental drug overdose; other drugs),2023-10-21,577
X44 (accidental drug overdose; other drugs),2023-10-28,597
X44 (accidental drug overdose; other drugs),2023-11-04,618
X44 (accidental drug overdose; other drugs),2023-11-11,594
X44 (accidental drug overdose; other drugs),2023-11-18,613
X44 (accidental drug overdose; other drugs),2023-11-25,592
X44 (accidental drug overdose; other drugs),2023-12-02,567
X44 (accidental drug overdose; other drugs),2023-12-09,569
X44 (accidental drug overdose; other drugs),2023-12-16,630
X44 (accidental drug overdose; other drugs),2023-12-23,585
X44 (accidental drug overdose; other drugs),2023-12-30,618
X44 (accidental drug overdose; other drugs),2024-01-06,598
X44 (accidental drug overdose; other drugs),2024-01-13,575
X44 (accidental drug overdose; other drugs),2024-01-20,517
X44 (accidental drug overdose; other drugs),2024-01-27,520
X44 (accidental drug overdose; other drugs),2024-02-03,579
X44 (accidental drug overdose; other drugs),2024-02-10,576
X44 (accidental drug overdose; other drugs),2024-02-17,567
X44 (accidental drug overdose; other drugs),2024-02-24,539
X44 (accidental drug overdose; other drugs),2024-03-02,571
X44 (accidental drug overdose; other drugs),2024-03-09,587
X44 (accidental drug overdose; other drugs),2024-03-16,527
X44 (accidental drug overdose; other drugs),2024-03-23,492
X44 (accidental drug overdose; other drugs),2024-03-30,509
X44 (accidental drug overdose; other drugs),2024-04-06,536
X44 (accidental drug overdose; other drugs),2024-04-13,538
R96 and R99 (cause not yet determined),2018-01-06,69
R96 and R99 (cause not yet determined),2018-01-13,74
R96 and R99 (cause not yet determined),2018-01-20,66
R96 and R99 (cause not yet determined),2018-01-27,73
R96 and R99 (cause not yet determined),2018-02-03,83
R96 and R99 (cause not yet determined),2018-02-10,96
R96 and R99 (cause not yet determined),2018-02-17,69
R96 and R99 (cause not yet determined),2018-02-24,78
R96 and R99 (cause not yet determined),2018-03-03,78
R96 and R99 (cause not yet determined),2018-03-10,89
R96 and R99 (cause not yet determined),2018-03-17,70
R96 and R99 (cause not yet determined),2018-03-24,71
R96 and R99 (cause not yet determined),2018-03-31,69
R96 and R99 (cause not yet determined),2018-04-07,85
R96 and R99 (cause not yet determined),2018-04-14,70
R96 and R99 (cause not yet determined),2018-04-21,76
R96 and R99 (cause not yet determined),2018-04-28,87
R96 and R99 (cause not yet determined),2018-05-05,90
R96 and R99 (cause not yet determined),2018-05-12,92
R96 and R99 (cause not yet determined),2018-05-19,81
R96 and R99 (cause not yet determined),2018-05-26,85
R96 and R99 (cause not yet determined),2018-06-02,67
R96 and R99 (cause not yet determined),2018-06-09,92
R96 and R99 (cause not yet determined),2018-06-16,77
R96 and R99 (cause not yet determined),2018-06-23,95
R96 and R99 (cause not yet determined),2018-06-30,83
R96 and R99 (cause not yet determined),2018-07-07,89
R96 and R99 (cause not yet determined),2018-07-14,101
R96 and R99 (cause not yet determined),2018-07-21,92
R96 and R99 (cause not yet determined),2018-07-28,99
R96 and R99 (cause not yet determined),2018-08-04,101
R96 and R99 (cause not yet determined),2018-08-11,96
R96 and R99 (cause not yet determined),2018-08-18,104
R96 and R99 (cause not yet determined),2018-08-25,100
R96 and R99 (cause not yet determined),2018-09-01,88
R96 and R99 (cause not yet determined),2018-09-08,123
R96 and R99 (cause not yet determined),2018-09-15,103
R96 and R99 (cause not yet determined),2018-09-22,111
R96 and R99 (cause not yet determined),2018-09-29,108
R96 and R99 (cause not yet determined),2018-10-06,122
R96 and R99 (cause not yet determined),2018-10-13,126
R96 and R99 (cause not yet determined),2018-10-20,88
R96 and R99 (cause not yet determined),2018-10-27,107
R96 and R99 (cause not yet determined),2018-11-03,134
R96 and R99 (cause not yet determined),2018-11-10,123
R96 and R99 (cause not yet determined),2018-11-17,114
R96 and R99 (cause not yet determined),2018-11-24,111
R96 and R99 (cause not yet determined),2018-12-01,155
R96 and R99 (cause not yet determined),2018-12-08,125
R96 and R99 (cause not yet determined),2018-12-15,136
R96 and R99 (cause not yet determined),2018-12-22,132
R96 and R99 (cause not yet determined),2018-12-29,135
R96 and R99 (cause not yet determined),2019-01-05,95
R96 and R99 (cause not yet determined),2019-01-12,76
R96 and R99 (cause not yet determined),2019-01-19,69
R96 and R99 (cause not yet determined),2019-01-26,72
R96 and R99 (cause not yet determined),2019-02-02,64
R96 and R99 (cause not yet determined),2019-02-09,60
R96 and R99 (cause not yet determined),2019-02-16,72
R96 and R99 (cause not yet determined),2019-02-23,92
R96 and R99 (cause not yet determined),2019-03-02,72
R96 and R99 (cause not yet determined),2019-03-09,77
R96 and R99 (cause not yet determined),2019-03-16,90
R96 and R99 (cause not yet determined),2019-03-23,77
R96 and R99 (cause not yet determined),2019-03-30,70
R96 and R99 (cause not yet determined),2019-04-06,81
R96 and R99 (cause not yet determined),2019-04-13,100
R96 and R99 (cause not yet determined),2019-04-20,86
R96 and R99 (cause not yet determined),2019-04-27,84
R96 and R99 (cause not yet determined),2019-05-04,75
R96 and R99 (cause not yet determined),2019-05-11,84
R96 and R99 (cause not yet determined),2019-05-18,78
R96 and R99 (cause not yet determined),2019-05-25,63
R96 and R99 (cause not yet determined),2019-06-01,83
R96 and R99 (cause not yet determined),2019-06-08,92
R96 and R99 (cause not yet determined),2019-06-15,99
R96 and R99 (cause not yet determined),2019-06-22,89
R96 and R99 (cause not yet determined),2019-06-29,92
R96 and R99 (cause not yet determined),2019-07-06,100
R96 and R99 (cause not yet determined),2019-07-13,85
R96 and R99 (cause not yet determined),2019-07-20,89
R96 and R99 (cause not yet determined),2019-07-27,111
R96 and R99 (cause not yet determined),2019-08-03,100
R96 and R99 (cause not yet determined),2019-08-10,122
R96 and R99 (cause not yet determined),2019-08-17,92
R96 and R99 (cause not yet determined),2019-08-24,99
R96 and R99 (cause not yet determined),2019-08-31,93
R96 and R99 (cause not yet determined),2019-09-07,101
R96 and R99 (cause not yet determined),2019-09-14,84
R96 and R99 (cause not yet determined),2019-09-21,103
R96 and R99 (cause not yet determined),2019-09-28,105
R96 and R99 (cause not yet determined),2019-10-05,104
R96 and R99 (cause not yet determined),2019-10-12,88
R96 and R99 (cause not yet determined),2019-10-19,110
R96 and R99 (cause not yet determined),2019-10-26,126
R96 and R99 (cause not yet determined),2019-11-02,114
R96 and R99 (cause not yet determined),2019-11-09,104
R96 and R99 (cause not yet determined),2019-11-16,129
R96 and R99 (cause not yet determined),2019-11-23,112
R96 and R99 (cause not yet determined),2019-11-30,118
R96 and R99 (cause not yet determined),2019-12-07,117
R96 and R99 (cause not yet determined),2019-12-14,146
R96 and R99 (cause not yet determined),2019-12-21,158
R96 and R99 (cause not yet determined),2019-12-28,169
R96 and R99 (cause not yet determined),2020-01-04,119
R96 and R99 (cause not yet determined),2020-01-11,90
R96 and R99 (cause not yet determined),2020-01-18,76
R96 and R99 (cause not yet determined),2020-01-25,69
R96 and R99 (cause not yet determined),2020-02-01,73
R96 and R99 (cause not yet determined),2020-02-08,67
R96 and R99 (cause not yet determined),2020-02-15,94
R96 and R99 (cause not yet determined),2020-02-22,56
R96 and R99 (cause not yet determined),2020-02-29,72
R96 and R99 (cause not yet determined),2020-03-07,67
R96 and R99 (cause not yet determined),2020-03-14,72
R96 and R99 (cause not yet determined),2020-03-21,67
R96 and R99 (cause not yet determined),2020-03-28,68
R96 and R99 (cause not yet determined),2020-04-04,66
R96 and R99 (cause not yet determined),2020-04-11,78
R96 and R99 (cause not yet determined),2020-04-18,72
R96 and R99 (cause not yet determined),2020-04-25,86
R96 and R99 (cause not yet determined),2020-05-02,67
R96 and R99 (cause not yet determined),2020-05-09,90
R96 and R99 (cause not yet determined),2020-05-16,90
R96 and R99 (cause not yet determined),2020-05-23,85
R96 and R99 (cause not yet determined),2020-05-30,92
R96 and R99 (cause not yet determined),2020-06-06,103
R96 and R99 (cause not yet determined),2020-06-13,100
R96 and R99 (cause not yet determined),2020-06-20,103
R96 and R99 (cause not yet determined),2020-06-27,88
R96 and R99 (cause not yet determined),2020-07-04,110
R96 and R99 (cause not yet determined),2020-07-11,122
R96 and R99 (cause not yet determined),2020-07-18,115
R96 and R99 (cause not yet determined),2020-07-25,121
R96 and R99 (cause not yet determined),2020-08-01,98
R96 and R99 (cause not yet determined),2020-08-08,106
R96 and R99 (cause not yet determined),2020-08-15,94
R96 and R99 (cause not yet determined),2020-08-22,99
R96 and R99 (cause not yet determined),2020-08-29,125
R96 and R99 (cause not yet determined),2020-09-05,104
R96 and R99 (cause not yet determined),2020-09-12,113
R96 and R99 (cause not yet determined),2020-09-19,131
R96 and R99 (cause not yet determined),2020-09-26,105
R96 and R99 (cause not yet determined),2020-10-03,108
R96 and R99 (cause not yet determined),2020-10-10,130
R96 and R99 (cause not yet determined),2020-10-17,129
R96 and R99 (cause not yet determined),2020-10-24,108
R96 and R99 (cause not yet determined),2020-10-31,116
R96 and R99 (cause not yet determined),2020-11-07,117
R96 and R99 (cause not yet determined),2020-11-14,120
R96 and R99 (cause not yet determined),2020-11-21,142
R96 and R99 (cause not yet determined),2020-11-28,141
R96 and R99 (cause not yet determined),2020-12-05,155
R96 and R99 (cause not yet determined),2020-12-12,151
R96 and R99 (cause not yet determined),2020-12-19,173
R96 and R99 (cause not yet determined),2020-12-26,193
R96 and R99 (cause not yet determined),2021-01-02,145
R96 and R99 (cause not yet determined),2021-01-09,85
R96 and R99 (cause not yet determined),2021-01-16,93
R96 and R99 (cause not yet determined),2021-01-23,83
R96 and R99 (cause not yet determined),2021-01-30,81
R96 and R99 (cause not yet determined),2021-02-06,88
R96 and R99 (cause not yet determined),2021-02-13,80
R96 and R99 (cause not yet determined),2021-02-20,67
R96 and R99 (cause not yet determined),2021-02-27,86
R96 and R99 (cause not yet determined),2021-03-06,80
R96 and R99 (cause not yet determined),2021-03-13,79
R96 and R99 (cause not yet determined),2021-03-20,104
R96 and R99 (cause not yet determined),2021-03-27,91
R96 and R99 (cause not yet determined),2021-04-03,97
R96 and R99 (cause not yet determined),2021-04-10,95
R96 and R99 (cause not yet determined),2021-04-17,92
R96 and R99 (cause not yet determined),2021-04-24,100
R96 and R99 (cause not yet determined),2021-05-01,83
R96 and R99 (cause not yet determined),2021-05-08,87
R96 and R99 (cause not yet determined),2021-05-15,84
R96 and R99 (cause not yet determined),2021-05-22,95
R96 and R99 (cause not yet determined),2021-05-29,101
R96 and R99 (cause not yet determined),2021-06-05,122
R96 and R99 (cause not yet determined),2021-06-12,105
R96 and R99 (cause not yet determined),2021-06-19,122
R96 and R99 (cause not yet determined),2021-06-26,124
R96 and R99 (cause not yet determined),2021-07-03,132
R96 and R99 (cause not yet determined),2021-07-10,114
R96 and R99 (cause not yet determined),2021-07-17,127
R96 and R99 (cause not yet determined),2021-07-24,119
R96 and R99 (cause not yet determined),2021-07-31,118
R96 and R99 (cause not yet determined),2021-08-07,100
R96 and R99 (cause not yet determined),2021-08-14,149
R96 and R99 (cause not yet determined),2021-08-21,141
R96 and R99 (cause not yet determined),2021-08-28,134
R96 and R99 (cause not yet determined),2021-09-04,149
R96 and R99 (cause not yet determined),2021-09-11,128
R96 and R99 (cause not yet determined),2021-09-18,127
R96 and R99 (cause not yet determined),2021-09-25,123
R96 and R99 (cause not yet determined),2021-10-02,133
R96 and R99 (cause not yet determined),2021-10-09,155
R96 and R99 (cause not yet determined),2021-10-16,119
R96 and R99 (cause not yet determined),2021-10-23,134
R96 and R99 (cause not yet determined),2021-10-30,115
R96 and R99 (cause not yet determined),2021-11-06,139
R96 and R99 (cause not yet determined),2021-11-13,150
R96 and R99 (cause not yet determined),2021-11-20,128
R96 and R99 (cause not yet determined),2021-11-27,153
R96 and R99 (cause not yet determined),2021-12-04,151
R96 and R99 (cause not yet determined),2021-12-11,153
R96 and R99 (cause not yet determined),2021-12-18,186
R96 and R99 (cause not yet determined),2021-12-25,199
R96 and R99 (cause not yet determined),2022-01-01,188
R96 and R99 (cause not yet determined),2022-01-08,73
R96 and R99 (cause not yet determined),2022-01-15,89
R96 and R99 (cause not yet determined),2022-01-22,82
R96 and R99 (cause not yet determined),2022-01-29,79
R96 and R99 (cause not yet determined),2022-02-05,75
R96 and R99 (cause not yet determined),2022-02-12,81
R96 and R99 (cause not yet determined),2022-02-19,92
R96 and R99 (cause not yet determined),2022-02-26,88
R96 and R99 (cause not yet determined),2022-03-05,71
R96 and R99 (cause not yet determined),2022-03-12,97
R96 and R99 (cause not yet determined),2022-03-19,108
R96 and R99 (cause not yet determined),2022-03-26,97
R96 and R99 (cause not yet determined),2022-04-02,95
R96 and R99 (cause not yet determined),2022-04-09,74
R96 and R99 (cause not yet determined),2022-04-16,89
R96 and R99 (cause not yet determined),2022-04-23,75
R96 and R99 (cause not yet determined),2022-04-30,85
R96 and R99 (cause not yet determined),2022-05-07,94
R96 and R99 (cause not yet determined),2022-05-14,92
R96 and R99 (cause not yet determined),2022-05-21,87
R96 and R99 (cause not yet determined),2022-05-28,99
R96 and R99 (cause not yet determined),2022-06-04,98
R96 and R99 (cause not yet determined),2022-06-11,103
R96 and R99 (cause not yet determined),2022-06-18,86
R96 and R99 (cause not yet determined),2022-06-25,91
R96 and R99 (cause not yet determined),2022-07-02,113
R96 and R99 (cause not yet determined),2022-07-09,98
R96 and R99 (cause not yet determined),2022-07-16,133
R96 and R99 (cause not yet determined),2022-07-23,111
R96 and R99 (cause not yet determined),2022-07-30,137
R96 and R99 (cause not yet determined),2022-08-06,114
R96 and R99 (cause not yet determined),2022-08-13,135
R96 and R99 (cause not yet determined),2022-08-20,112
R96 and R99 (cause not yet determined),2022-08-27,118
R96 and R99 (cause not yet determined),2022-09-03,118
R96 and R99 (cause not yet determined),2022-09-10,137
R96 and R99 (cause not yet determined),2022-09-17,119
R96 and R99 (cause not yet determined),2022-09-24,117
R96 and R99 (cause not yet determined),2022-10-01,112
R96 and R99 (cause not yet determined),2022-10-08,125
R96 and R99 (cause not yet determined),2022-10-15,119
R96 and R99 (cause not yet determined),2022-10-22,118
R96 and R99 (cause not yet determined),2022-10-29,135
R96 and R99 (cause not yet determined),2022-11-05,146
R96 and R99 (cause not yet determined),2022-11-12,135
R96 and R99 (cause not yet determined),2022-11-19,143
R96 and R99 (cause not yet determined),2022-11-26,137
R96 and R99 (cause not yet determined),2022-12-03,167
R96 and R99 (cause not yet determined),2022-12-10,153
R96 and R99 (cause not yet determined),2022-12-17,176
R96 and R99 (cause not yet determined),2022-12-24,164
R96 and R99 (cause not yet determined),2022-12-31,171
R96 and R99 (cause not yet determined),2023-01-07,71
R96 and R99 (cause not yet determined),2023-01-14,72
R96 and R99 (cause not yet determined),2023-01-21,69
R96 and R99 (cause not yet determined),2023-01-28,67
R96 and R99 (cause not yet determined),2023-02-04,73
R96 and R99 (cause not yet determined),2023-02-11,79
R96 and R99 (cause not yet determined),2023-02-18,97
R96 and R99 (cause not yet determined),2023-02-25,67
R96 and R99 (cause not yet determined),2023-03-04,64
R96 and R99 (cause not yet determined),2023-03-11,67
R96 and R99 (cause not yet determined),2023-03-18,77
R96 and R99 (cause not yet determined),2023-03-25,78
R96 and R99 (cause not yet determined),2023-04-01,90
R96 and R99 (cause not yet determined),2023-04-08,83
R96 and R99 (cause not yet determined),2023-04-15,84
R96 and R99 (cause not yet determined),2023-04-22,78
R96 and R99 (cause not yet determined),2023-04-29,88
R96 and R99 (cause not yet determined),2023-05-06,76
R96 and R99 (cause not yet determined),2023-05-13,67
R96 and R99 (cause not yet determined),2023-05-20,98
R96 and R99 (cause not yet determined),2023-05-27,85
R96 and R99 (cause not yet determined),2023-06-03,86
R96 and R99 (cause not yet determined),2023-06-10,96
R96 and R99 (cause not yet determined),2023-06-17,102
R96 and R99 (cause not yet determined),2023-06-24,90
R96 and R99 (cause not yet determined),2023-07-01,114
R96 and R99 (cause not yet determined),2023-07-08,142
R96 and R99 (cause not yet determined),2023-07-15,117
R96 and R99 (cause not yet determined),2023-07-22,105
R96 and R99 (cause not yet determined),2023-07-29,108
R96 and R99 (cause not yet determined),2023-08-05,100
R96 and R99 (cause not yet determined),2023-08-12,107
R96 and R99 (cause not yet determined),2023-08-19,103
R96 and R99 (cause not yet determined),2023-08-26,106
R96 and R99 (cause not yet determined),2023-09-02,120
R96 and R99 (cause not yet determined),2023-09-09,101
R96 and R99 (cause not yet determined),2023-09-16,109
R96 and R99 (cause not yet determined),2023-09-23,148
R96 and R99 (cause not yet determined),2023-09-30,130
R96 and R99 (cause not yet determined),2023-10-07,142
R96 and R99 (cause not yet determined),2023-10-14,153
R96 and R99 (cause not yet determined),2023-10-21,126
R96 and R99 (cause not yet determined),2023-10-28,133
R96 and R99 (cause not yet determined),2023-11-04,124
R96 and R99 (cause not yet determined),2023-11-11,138
R96 and R99 (cause not yet determined),2023-11-18,150
R96 and R99 (cause not yet determined),2023-11-25,148
R96 and R99 (cause not yet determined),2023-12-02,132
R96 and R99 (cause not yet determined),2023-12-09,152
R96 and R99 (cause not yet determined),2023-12-16,160
R96 and R99 (cause not yet determined),2023-12-23,134
R96 and R99 (cause not yet determined),2023-12-30,185
R96 and R99 (cause not yet determined),2024-01-06,169
R96 and R99 (cause not yet determined),2024-01-13,147
R96 and R99 (cause not yet determined),2024-01-20,134
R96 and R99 (cause not yet determined),2024-01-27,171
R96 and R99 (cause not yet determined),2024-02-03,194
R96 and R99 (cause not yet determined),2024-02-10,177
R96 and R99 (cause not yet determined),2024-02-17,165
R96 and R99 (cause not yet determined),2024-02-24,181
R96 and R99 (cause not yet determined),2024-03-02,178
R96 and R99 (cause not yet determined),2024-03-09,205
R96 and R99 (cause not yet determined),2024-03-16,168
R96 and R99 (cause not yet determined),2024-03-23,178
R96 and R99 (cause not yet determined),2024-03-30,185
R96 and R99 (cause not yet determined),2024-04-06,206
R96 and R99 (cause not yet determined),2024-04-13,233
R96 and R99 (cause not yet determined),2024-04-20,293
R96 and R99 (cause not yet determined),2024-04-27,251
R96 and R99 (cause not yet determined),2024-05-04,313
R96 and R99 (cause not yet determined),2024-05-11,302
R96 and R99 (cause not yet determined),2024-05-18,340
R96 and R99 (cause not yet determined),2024-05-25,392
R96 and R99 (cause not yet determined),2024-06-01,366
R96 and R99 (cause not yet determined),2024-06-08,436
R96 and R99 (cause not yet determined),2024-06-15,455
R96 and R99 (cause not yet determined),2024-06-22,561
R96 and R99 (cause not yet determined),2024-06-29,608
R96 and R99 (cause not yet determined),2024-07-06,683
R96 and R99 (cause not yet determined),2024-07-13,702
R96 and R99 (cause not yet determined),2024-07-20,823
R96 and R99 (cause not yet determined),2024-07-27,891
R96 and R99 (cause not yet determined),2024-08-03,1001
R96 and R99 (cause not yet determined),2024-08-10,1103
R96 and R99 (cause not yet determined),2024-08-17,1184
R96 and R99 (cause not yet determined),2024-08-24,1197
R96 and R99 (cause not yet determined),2024-08-31,1306
R96 and R99 (cause not yet determined),2024-09-07,1453
R96 and R99 (cause not yet determined),2024-09-14,1439
R96 and R99 (cause not yet determined),2024-09-21,1338
R96 and R99 (cause not yet determined),2024-09-28,1301
R96 and R99 (cause not yet determined),2024-10-05,856
