type,cause,year,month,dead
ucd,N19 (Unspecified renal failure),2012,10,994
ucd,N19 (Unspecified renal failure),2012,11,999
ucd,N19 (Unspecified renal failure),2012,12,1146
ucd,N19 (Unspecified renal failure),2013,1,1275
ucd,N19 (Unspecified renal failure),2013,2,1057
ucd,N19 (Unspecified renal failure),2013,3,1107
ucd,N19 (Unspecified renal failure),2013,4,1021
ucd,N19 (Unspecified renal failure),2013,5,1018
ucd,N19 (Unspecified renal failure),2013,6,920
ucd,N19 (Unspecified renal failure),2013,7,929
ucd,N19 (Unspecified renal failure),2013,8,894
ucd,N19 (Unspecified renal failure),2013,9,901
ucd,N19 (Unspecified renal failure),2013,10,929
ucd,N19 (Unspecified renal failure),2013,11,973
ucd,N19 (Unspecified renal failure),2013,12,1088
ucd,N19 (Unspecified renal failure),2014,1,1091
ucd,N19 (Unspecified renal failure),2014,2,995
ucd,N19 (Unspecified renal failure),2014,3,1004
ucd,N19 (Unspecified renal failure),2014,4,898
ucd,N19 (Unspecified renal failure),2014,5,919
ucd,N19 (Unspecified renal failure),2014,6,833
ucd,N19 (Unspecified renal failure),2014,7,843
ucd,N19 (Unspecified renal failure),2014,8,842
ucd,N19 (Unspecified renal failure),2014,9,894
ucd,N19 (Unspecified renal failure),2014,10,900
ucd,N19 (Unspecified renal failure),2014,11,901
ucd,N19 (Unspecified renal failure),2014,12,1038
ucd,N19 (Unspecified renal failure),2015,1,1111
ucd,N19 (Unspecified renal failure),2015,2,920
ucd,N19 (Unspecified renal failure),2015,3,975
ucd,N19 (Unspecified renal failure),2015,4,914
ucd,N19 (Unspecified renal failure),2015,5,882
ucd,N19 (Unspecified renal failure),2015,6,813
ucd,N19 (Unspecified renal failure),2015,7,809
ucd,N19 (Unspecified renal failure),2015,8,825
ucd,N19 (Unspecified renal failure),2015,9,784
ucd,N19 (Unspecified renal failure),2015,10,743
ucd,N19 (Unspecified renal failure),2015,11,720
ucd,N19 (Unspecified renal failure),2015,12,781
ucd,N19 (Unspecified renal failure),2016,1,829
ucd,N19 (Unspecified renal failure),2016,2,748
ucd,N19 (Unspecified renal failure),2016,3,860
ucd,N19 (Unspecified renal failure),2016,4,675
ucd,N19 (Unspecified renal failure),2016,5,762
ucd,N19 (Unspecified renal failure),2016,6,664
ucd,N19 (Unspecified renal failure),2016,7,647
ucd,N19 (Unspecified renal failure),2016,8,739
ucd,N19 (Unspecified renal failure),2016,9,662
ucd,N19 (Unspecified renal failure),2016,10,734
ucd,N19 (Unspecified renal failure),2016,11,676
ucd,N19 (Unspecified renal failure),2016,12,827
ucd,N19 (Unspecified renal failure),2017,1,814
ucd,N19 (Unspecified renal failure),2017,2,730
ucd,N19 (Unspecified renal failure),2017,3,779
ucd,N19 (Unspecified renal failure),2017,4,697
ucd,N19 (Unspecified renal failure),2017,5,736
ucd,N19 (Unspecified renal failure),2017,6,581
ucd,N19 (Unspecified renal failure),2017,7,615
ucd,N19 (Unspecified renal failure),2017,8,628
ucd,N19 (Unspecified renal failure),2017,9,682
ucd,N19 (Unspecified renal failure),2017,10,626
ucd,N19 (Unspecified renal failure),2017,11,667
ucd,N19 (Unspecified renal failure),2017,12,770
ucd,N19 (Unspecified renal failure),2018,1,857
ucd,N19 (Unspecified renal failure),2018,2,682
ucd,N19 (Unspecified renal failure),2018,3,665
ucd,N19 (Unspecified renal failure),2018,4,675
ucd,N19 (Unspecified renal failure),2018,5,575
ucd,N19 (Unspecified renal failure),2018,6,550
ucd,N19 (Unspecified renal failure),2018,7,586
ucd,N19 (Unspecified renal failure),2018,8,611
ucd,N19 (Unspecified renal failure),2018,9,519
ucd,N19 (Unspecified renal failure),2018,10,615
ucd,N19 (Unspecified renal failure),2018,11,622
ucd,N19 (Unspecified renal failure),2018,12,662
ucd,N19 (Unspecified renal failure),2019,1,681
ucd,N19 (Unspecified renal failure),2019,2,599
ucd,N19 (Unspecified renal failure),2019,3,660
ucd,N19 (Unspecified renal failure),2019,4,595
ucd,N19 (Unspecified renal failure),2019,5,566
ucd,N19 (Unspecified renal failure),2019,6,546
ucd,N19 (Unspecified renal failure),2019,7,559
ucd,N19 (Unspecified renal failure),2019,8,555
ucd,N19 (Unspecified renal failure),2019,9,505
ucd,N19 (Unspecified renal failure),2019,10,624
ucd,N19 (Unspecified renal failure),2019,11,640
ucd,N19 (Unspecified renal failure),2019,12,624
ucd,N19 (Unspecified renal failure),2020,1,633
ucd,N19 (Unspecified renal failure),2020,2,579
ucd,N19 (Unspecified renal failure),2020,3,584
ucd,N19 (Unspecified renal failure),2020,4,586
ucd,N19 (Unspecified renal failure),2020,5,507
ucd,N19 (Unspecified renal failure),2020,6,476
ucd,N19 (Unspecified renal failure),2020,7,518
ucd,N19 (Unspecified renal failure),2020,8,536
ucd,N19 (Unspecified renal failure),2020,9,463
ucd,N19 (Unspecified renal failure),2020,10,444
ucd,N19 (Unspecified renal failure),2020,11,490
ucd,N19 (Unspecified renal failure),2020,12,538
ucd,N19 (Unspecified renal failure),2021,1,584
ucd,N19 (Unspecified renal failure),2021,2,514
ucd,N19 (Unspecified renal failure),2021,3,530
ucd,N19 (Unspecified renal failure),2021,4,464
ucd,N19 (Unspecified renal failure),2021,5,451
ucd,N19 (Unspecified renal failure),2021,6,449
ucd,N19 (Unspecified renal failure),2021,7,467
ucd,N19 (Unspecified renal failure),2021,8,494
ucd,N19 (Unspecified renal failure),2021,9,501
ucd,N19 (Unspecified renal failure),2021,10,484
ucd,N19 (Unspecified renal failure),2021,11,491
ucd,N19 (Unspecified renal failure),2021,12,596
ucd,N19 (Unspecified renal failure),2022,1,627
ucd,N19 (Unspecified renal failure),2022,2,514
ucd,N19 (Unspecified renal failure),2022,3,467
ucd,N19 (Unspecified renal failure),2022,4,457
ucd,N19 (Unspecified renal failure),2022,5,450
ucd,N19 (Unspecified renal failure),2022,6,443
ucd,N19 (Unspecified renal failure),2022,7,440
ucd,N19 (Unspecified renal failure),2022,8,409
ucd,N19 (Unspecified renal failure),2022,9,380
ucd,N19 (Unspecified renal failure),2022,10,424
ucd,N19 (Unspecified renal failure),2022,11,438
ucd,N19 (Unspecified renal failure),2022,12,473
ucd,N19 (Unspecified renal failure),2023,1,475
ucd,N19 (Unspecified renal failure),2023,2,404
ucd,N19 (Unspecified renal failure),2023,3,397
ucd,N19 (Unspecified renal failure),2023,4,433
ucd,N19 (Unspecified renal failure),2023,5,419
ucd,N19 (Unspecified renal failure),2023,6,379
ucd,N19 (Unspecified renal failure),2023,7,375
ucd,N19 (Unspecified renal failure),2023,8,372
ucd,N19 (Unspecified renal failure),2023,9,391
ucd,N19 (Unspecified renal failure),2023,10,396
ucd,N19 (Unspecified renal failure),2023,11,398
ucd,N19 (Unspecified renal failure),2023,12,474
ucd,N19 (Unspecified renal failure),2024,1,527
ucd,N19 (Unspecified renal failure),2024,2,382
ucd,N19 (Unspecified renal failure),2024,3,417
ucd,N19 (Unspecified renal failure),2024,4,389
ucd,N19 (Unspecified renal failure),2024,5,371
ucd,N19 (Unspecified renal failure),2024,6,354
ucd,N19 (Unspecified renal failure),2024,7,302
ucd,N19 (Unspecified renal failure),2024,8,375
ucd,N19 (Unspecified renal failure),2024,9,361
ucd,N19 (Unspecified renal failure),2024,10,342
ucd,N19 (Unspecified renal failure),2024,11,146
ucd,N28.8 (Other specified disorders of kidney and ureter),1999,9,10
ucd,N28.8 (Other specified disorders of kidney and ureter),1999,12,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2000,2,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2000,6,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2000,10,15
ucd,N28.8 (Other specified disorders of kidney and ureter),2001,2,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2001,3,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2001,7,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2001,9,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2001,11,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2002,2,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2002,7,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2002,12,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,1,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,2,14
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,8,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,9,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,11,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2003,12,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2004,1,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2004,2,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2004,4,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2004,6,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2004,10,14
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,1,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,3,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,6,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,9,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,10,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,11,14
ucd,N28.8 (Other specified disorders of kidney and ureter),2005,12,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,2,11
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,3,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,7,19
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,9,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,10,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,11,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2006,12,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,1,17
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,3,16
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,4,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,5,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,7,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,8,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,9,18
ucd,N28.8 (Other specified disorders of kidney and ureter),2007,12,10
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,1,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,2,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,3,18
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,4,17
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,5,17
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,6,13
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,7,12
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,8,17
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,9,15
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,10,14
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,11,24
ucd,N28.8 (Other specified disorders of kidney and ureter),2008,12,21
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,2,17
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,3,16
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,4,20
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,5,21
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,6,14
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,7,20
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,8,22
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,9,15
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,10,27
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,11,25
ucd,N28.8 (Other specified disorders of kidney and ureter),2009,12,36
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,1,34
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,2,34
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,3,34
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,4,26
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,5,37
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,6,31
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,7,39
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,8,32
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,9,38
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,10,57
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,11,49
ucd,N28.8 (Other specified disorders of kidney and ureter),2010,12,61
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,1,65
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,2,51
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,3,60
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,4,52
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,5,67
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,6,52
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,7,57
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,8,66
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,9,57
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,10,63
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,11,76
ucd,N28.8 (Other specified disorders of kidney and ureter),2011,12,75
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,1,104
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,2,74
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,3,70
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,4,101
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,5,84
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,6,67
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,7,85
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,8,77
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,9,81
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,10,103
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,11,93
ucd,N28.8 (Other specified disorders of kidney and ureter),2012,12,123
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,1,145
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,2,112
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,3,127
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,4,142
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,5,114
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,6,116
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,7,104
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,8,100
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,9,118
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,10,124
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,11,137
ucd,N28.8 (Other specified disorders of kidney and ureter),2013,12,143
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,1,181
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,2,162
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,3,158
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,4,152
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,5,126
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,6,155
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,7,159
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,8,142
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,9,130
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,10,158
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,11,171
ucd,N28.8 (Other specified disorders of kidney and ureter),2014,12,183
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,1,247
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,2,192
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,3,208
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,4,192
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,5,196
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,6,172
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,7,199
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,8,197
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,9,204
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,10,198
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,11,219
ucd,N28.8 (Other specified disorders of kidney and ureter),2015,12,270
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,1,266
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,2,241
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,3,279
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,4,255
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,5,256
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,6,209
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,7,235
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,8,211
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,9,243
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,10,257
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,11,237
ucd,N28.8 (Other specified disorders of kidney and ureter),2016,12,271
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,1,323
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,2,267
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,3,312
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,4,265
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,5,285
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,6,282
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,7,285
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,8,278
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,9,255
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,10,270
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,11,312
ucd,N28.8 (Other specified disorders of kidney and ureter),2017,12,350
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,1,380
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,2,334
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,3,328
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,4,325
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,5,293
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,6,296
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,7,298
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,8,291
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,9,299
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,10,345
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,11,311
ucd,N28.8 (Other specified disorders of kidney and ureter),2018,12,375
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,1,403
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,2,380
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,3,380
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,4,349
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,5,328
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,6,329
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,7,313
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,8,295
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,9,336
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,10,301
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,11,362
ucd,N28.8 (Other specified disorders of kidney and ureter),2019,12,386
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,1,470
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,2,359
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,3,452
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,4,413
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,5,414
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,6,401
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,7,445
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,8,436
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,9,402
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,10,429
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,11,405
ucd,N28.8 (Other specified disorders of kidney and ureter),2020,12,542
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,1,408
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,2,334
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,3,319
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,4,295
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,5,286
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,6,264
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,7,269
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,8,326
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,9,330
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,10,307
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,11,279
ucd,N28.8 (Other specified disorders of kidney and ureter),2021,12,366
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,1,45
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,2,32
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,3,46
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,4,44
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,5,36
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,6,38
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,7,26
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,8,28
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,9,29
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,10,40
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,11,23
ucd,N28.8 (Other specified disorders of kidney and ureter),2022,12,43
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,1,48
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,2,32
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,3,40
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,4,43
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,5,31
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,6,45
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,7,41
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,8,40
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,9,27
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,10,37
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,11,37
ucd,N28.8 (Other specified disorders of kidney and ureter),2023,12,39
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,1,46
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,2,40
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,3,48
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,4,37
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,5,37
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,6,29
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,7,41
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,8,38
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,9,36
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,10,51
ucd,N28.8 (Other specified disorders of kidney and ureter),2024,11,10
mcd,N00-N28 (kidney-related causes),1999,1,17723
mcd,N00-N28 (kidney-related causes),1999,2,16266
mcd,N00-N28 (kidney-related causes),1999,3,18206
mcd,N00-N28 (kidney-related causes),1999,4,15849
mcd,N00-N28 (kidney-related causes),1999,5,15204
mcd,N00-N28 (kidney-related causes),1999,6,14104
mcd,N00-N28 (kidney-related causes),1999,7,14453
mcd,N00-N28 (kidney-related causes),1999,8,14503
mcd,N00-N28 (kidney-related causes),1999,9,14419
mcd,N00-N28 (kidney-related causes),1999,10,15766
mcd,N00-N28 (kidney-related causes),1999,11,15712
mcd,N00-N28 (kidney-related causes),1999,12,18558
mcd,N00-N28 (kidney-related causes),2000,1,20890
mcd,N00-N28 (kidney-related causes),2000,2,17511
mcd,N00-N28 (kidney-related causes),2000,3,17052
mcd,N00-N28 (kidney-related causes),2000,4,15698
mcd,N00-N28 (kidney-related causes),2000,5,15825
mcd,N00-N28 (kidney-related causes),2000,6,15178
mcd,N00-N28 (kidney-related causes),2000,7,15275
mcd,N00-N28 (kidney-related causes),2000,8,15550
mcd,N00-N28 (kidney-related causes),2000,9,15459
mcd,N00-N28 (kidney-related causes),2000,10,16288
mcd,N00-N28 (kidney-related causes),2000,11,16716
mcd,N00-N28 (kidney-related causes),2000,12,18734
mcd,N00-N28 (kidney-related causes),2001,1,20185
mcd,N00-N28 (kidney-related causes),2001,2,17353
mcd,N00-N28 (kidney-related causes),2001,3,18557
mcd,N00-N28 (kidney-related causes),2001,4,17637
mcd,N00-N28 (kidney-related causes),2001,5,17089
mcd,N00-N28 (kidney-related causes),2001,6,16358
mcd,N00-N28 (kidney-related causes),2001,7,16398
mcd,N00-N28 (kidney-related causes),2001,8,16296
mcd,N00-N28 (kidney-related causes),2001,9,15974
mcd,N00-N28 (kidney-related causes),2001,10,17211
mcd,N00-N28 (kidney-related causes),2001,11,16865
mcd,N00-N28 (kidney-related causes),2001,12,17883
mcd,N00-N28 (kidney-related causes),2002,1,20499
mcd,N00-N28 (kidney-related causes),2002,2,18788
mcd,N00-N28 (kidney-related causes),2002,3,19973
mcd,N00-N28 (kidney-related causes),2002,4,17591
mcd,N00-N28 (kidney-related causes),2002,5,17521
mcd,N00-N28 (kidney-related causes),2002,6,16282
mcd,N00-N28 (kidney-related causes),2002,7,16453
mcd,N00-N28 (kidney-related causes),2002,8,16444
mcd,N00-N28 (kidney-related causes),2002,9,16092
mcd,N00-N28 (kidney-related causes),2002,10,17330
mcd,N00-N28 (kidney-related causes),2002,11,17613
mcd,N00-N28 (kidney-related causes),2002,12,19343
mcd,N00-N28 (kidney-related causes),2003,1,20695
mcd,N00-N28 (kidney-related causes),2003,2,18272
mcd,N00-N28 (kidney-related causes),2003,3,19102
mcd,N00-N28 (kidney-related causes),2003,4,17838
mcd,N00-N28 (kidney-related causes),2003,5,17606
mcd,N00-N28 (kidney-related causes),2003,6,16921
mcd,N00-N28 (kidney-related causes),2003,7,17209
mcd,N00-N28 (kidney-related causes),2003,8,17078
mcd,N00-N28 (kidney-related causes),2003,9,16889
mcd,N00-N28 (kidney-related causes),2003,10,18096
mcd,N00-N28 (kidney-related causes),2003,11,17697
mcd,N00-N28 (kidney-related causes),2003,12,22116
mcd,N00-N28 (kidney-related causes),2004,1,22361
mcd,N00-N28 (kidney-related causes),2004,2,19382
mcd,N00-N28 (kidney-related causes),2004,3,19495
mcd,N00-N28 (kidney-related causes),2004,4,18313
mcd,N00-N28 (kidney-related causes),2004,5,17534
mcd,N00-N28 (kidney-related causes),2004,6,16936
mcd,N00-N28 (kidney-related causes),2004,7,16964
mcd,N00-N28 (kidney-related causes),2004,8,17054
mcd,N00-N28 (kidney-related causes),2004,9,16640
mcd,N00-N28 (kidney-related causes),2004,10,18237
mcd,N00-N28 (kidney-related causes),2004,11,17974
mcd,N00-N28 (kidney-related causes),2004,12,19515
mcd,N00-N28 (kidney-related causes),2005,1,21451
mcd,N00-N28 (kidney-related causes),2005,2,20397
mcd,N00-N28 (kidney-related causes),2005,3,21647
mcd,N00-N28 (kidney-related causes),2005,4,19595
mcd,N00-N28 (kidney-related causes),2005,5,18619
mcd,N00-N28 (kidney-related causes),2005,6,17309
mcd,N00-N28 (kidney-related causes),2005,7,17136
